ra,dec,d
313.25285,51.41616,615.3861
313.08154,50.9774,625.6412
312.96085,50.53063,635.9388
312.88722,50.07648,646.2819
312.85654,49.61576,656.6736
312.86456,49.14936,667.118
312.90749,48.67837,677.6194
312.98058,48.20406,688.1825
313.07942,47.72799,698.8118
313.19916,47.25185,709.5118
313.33499,46.7775,720.2865
313.48196,46.30717,731.1388
313.6349,45.84324,742.071
313.78851,45.38829,753.0839
313.93768,44.94508,764.1768
314.07722,44.51666,775.3475
314.20164,44.10614,786.5919
314.30597,43.71654,797.9046
314.38512,43.35115,809.2783
314.43418,43.01319,820.7048
314.44842,42.70552,832.1749
314.42364,42.43099,843.6793
314.35594,42.19195,855.209
314.24183,41.99034,866.7563
314.07886,41.82771,878.3152
313.86521,41.70464,889.8825
313.59994,41.62105,901.4579
313.28349,41.57598,913.0448
312.9176,41.56726,924.6499
312.50572,41.59177,936.2831
312.0532,41.6451,947.9562
311.5676,41.72184,959.6824
311.05822,41.81531,971.4733
310.53685,41.91795,983.3383
310.0174,42.02134,995.2819
309.51555,42.1164,1007.3029
309.04861,42.19387,1019.3929
308.63393,42.2445,1031.5378
308.28897,42.2598,1043.7187
308.02935,42.23184,1055.9157
307.86754,42.15464,1068.1121
307.81133,42.02414,1080.298
307.86265,41.83925,1092.4748
308.01557,41.60212,1104.6561
308.25648,41.31921,1116.8657
308.56257,41.00149,1129.1324
308.90375,40.66492,1141.4809
309.24332,40.3297,1153.9225
309.5408,40.0194,1166.4484
309.75538,39.75905,1179.0293
309.84989,39.5716,1191.6239
309.79606,39.47493,1204.1963
309.58021,39.47698,1216.7346
309.20832,39.57281,1229.2626
308.71092,39.74176,1241.833
308.14604,39.94825,1254.5002
307.59549,40.1446,1267.2835
307.15553,40.2786,1280.1443
306.91682,40.30283,1293.0045
306.93832,40.18687,1305.805
307.22085,39.92941,1318.566
307.68942,39.56792,1331.3853
308.19827,39.1811,1344.3472
308.5625,38.87501,1357.416
308.61567,38.74986,1370.4541
308.28129,38.8515,1383.396
307.63774,39.12932,1396.3697
306.93987,39.43271,1409.5233
306.54281,39.56669,1422.7503
306.70047,39.39707,1435.8483
307.331,38.96457,1448.949
307.96141,38.52611,1462.2701
308.0116,38.41881,1475.56
307.31579,38.73909,1488.7299
113.48231,-5.9057,1371.269
113.54796,-5.89832,1365.9407
113.61326,-5.89032,1360.5918
113.67846,-5.88145,1355.2222
113.74331,-5.87197,1349.8315
113.80783,-5.86163,1344.4199
113.87205,-5.85054,1338.9871
113.93579,-5.83878,1333.533
113.99925,-5.82627,1328.0575
114.06232,-5.81304,1322.5603
114.12487,-5.79907,1317.0415
114.1869,-5.78434,1311.5008
114.24837,-5.769,1305.9381
114.30932,-5.75292,1300.3533
114.36962,-5.73626,1294.746
114.42936,-5.71878,1289.1162
114.48831,-5.70069,1283.4638
114.54647,-5.68199,1277.7885
114.60394,-5.66265,1272.09
114.66049,-5.64267,1266.3683
114.71625,-5.62208,1260.6231
114.771,-5.6009,1254.8542
114.82483,-5.57908,1249.0614
114.87757,-5.55672,1243.2445
114.92921,-5.53382,1237.4032
114.97966,-5.51042,1231.5374
115.02888,-5.48644,1225.6467
115.07683,-5.46201,1219.7311
115.12345,-5.43706,1213.7901
115.16872,-5.41171,1207.8237
115.21236,-5.38588,1201.8314
115.25458,-5.35957,1195.8131
115.295,-5.33289,1189.7685
115.33384,-5.30582,1183.6973
115.37087,-5.27837,1177.5994
115.40609,-5.25055,1171.4743
115.43934,-5.22245,1165.322
115.47059,-5.19407,1159.1421
115.49974,-5.16537,1152.9344
115.52658,-5.13646,1146.6985
115.55123,-5.10727,1140.4343
115.57363,-5.07795,1134.1414
115.59338,-5.04838,1127.8197
115.61066,-5.01868,1121.4689
115.62534,-4.98882,1115.0888
115.63719,-4.95881,1108.6791
115.64622,-4.92886,1102.2396
115.6523,-4.89872,1095.7702
115.65537,-4.86852,1089.2707
115.65527,-4.83835,1082.7407
115.6519,-4.80826,1076.1802
115.64518,-4.77809,1069.589
115.63501,-4.74808,1062.9671
115.62127,-4.718,1056.3142
115.60377,-4.68814,1049.6303
115.58257,-4.65838,1042.9152
115.55743,-4.62872,1036.169
115.52819,-4.59925,1029.3917
115.49488,-4.56984,1022.583
115.45728,-4.54072,1015.7433
115.41535,-4.51179,1008.8724
115.36896,-4.48302,1001.9705
115.31792,-4.45449,995.0375
115.26216,-4.42625,988.0738
115.20161,-4.39822,981.0796
115.13607,-4.37038,974.0549
115.06543,-4.3428,967.0
114.98967,-4.31559,959.9151
114.90863,-4.2885,952.8008
114.82205,-4.26165,945.6573
114.73008,-4.23509,938.4849
114.63243,-4.20873,931.2841
114.52902,-4.1826,924.0554
114.41971,-4.15667,916.7993
114.30445,-4.13083,909.5165
114.18308,-4.10519,902.2073
114.05549,-4.07976,894.8726
113.92156,-4.0543,887.5128
113.78127,-4.029,880.1289
113.63441,-4.00365,872.7215
113.48089,-3.97828,865.2916
113.32065,-3.9528,857.8397
113.15361,-3.92724,850.3668
112.97958,-3.90147,842.874
112.79849,-3.87552,835.362
112.61031,-3.84916,827.8319
112.41475,-3.82243,820.2847
112.21196,-3.79522,812.7214
112.00179,-3.7674,805.143
111.78404,-3.73905,797.5507
111.55857,-3.7099,789.9457
111.32549,-3.67987,782.329
111.08464,-3.64893,774.7018
110.83589,-3.61679,767.0653
110.57921,-3.58357,759.4207
110.31431,-3.54897,751.7693
110.04138,-3.51287,744.1123
109.76029,-3.47522,736.4509
109.4708,-3.43579,728.7864
109.173,-3.3943,721.1201
108.86659,-3.35079,713.4533
108.55178,-3.30502,705.7873
108.22822,-3.25673,698.1234
107.896,-3.20586,690.4627
107.55504,-3.152,682.8067
107.2051,-3.09515,675.1568
106.84623,-3.03494,667.5141
106.47826,-2.97125,659.88
106.10119,-2.90363,652.2557
105.71485,-2.83216,644.6426
105.31928,-2.75627,637.042
104.91416,-2.67579,629.4552
104.4996,-2.59046,621.8835
104.07542,-2.49993,614.3282
103.64158,-2.40391,606.7905
103.19789,-2.30206,599.2718
102.74424,-2.19414,591.7734
102.28058,-2.07964,584.2966
101.80672,-1.95823,576.8428
101.3225,-1.8296,569.4131
100.82795,-1.69321,562.009
100.32282,-1.54881,554.6319
99.80691,-1.39586,547.283
99.28018,-1.23392,539.9639
98.74243,-1.06246,532.6759
98.19345,-0.88115,525.4204
97.6331,-0.68921,518.1991
97.06121,-0.48642,511.0134
96.47752,-0.272,503.8648
95.88182,-0.04551,496.755
95.27393,0.19382,489.6858
94.65357,0.44651,482.6589
94.0206,0.71319,475.6761
93.37457,0.9946,468.7393
92.71527,1.29143,461.8507
92.04246,1.60437,455.0122
91.35576,1.93424,448.2263
90.65482,2.28183,441.4951
89.93944,2.64792,434.8214
89.20896,3.03346,428.2076
88.46313,3.43915,421.6565
87.70153,3.86613,415.1714
86.92363,4.31514,408.7553
86.12903,4.78722,402.4117
85.31718,5.28328,396.144
84.48742,5.80449,389.9562
83.63943,6.35178,383.8525
82.7723,6.92616,377.8373
81.88553,7.52867,371.9152
80.97835,8.16052,366.0912
80.05011,8.82267,360.3705
79.09983,9.51613,354.7591
78.12685,10.24199,349.2628
77.13009,11.0013,343.888
76.10875,11.79483,338.6417
75.06174,12.62361,333.5308
73.98788,13.48835,328.563
72.88619,14.38992,323.7466
71.75526,15.32881,319.0897
70.59402,16.30542,314.6014
69.4009,17.32003,310.2909
68.1745,18.37269,306.1676
66.91322,19.46321,302.2419
65.61549,20.59125,298.524
64.2797,21.75592,295.0245
62.90396,22.95622,291.7542
61.48638,24.19068,288.7241
60.02502,25.45739,285.9455
58.51801,26.75417,283.4293
56.9631,28.0782,281.1866
55.35815,29.42643,279.2282
53.70113,30.79513,277.5644
51.98983,32.18035,276.2054
50.2222,33.57739,275.1606
48.39619,34.98155,274.4388
46.50973,36.38751,274.0479
44.56122,37.78947,273.995
42.54901,39.1817,274.286
40.47193,40.55836,274.9262
38.32897,41.91304,275.9191
36.11996,43.23986,277.2674
33.84497,44.53267,278.9724
31.50474,45.78574,281.0342
29.10108,46.99359,283.4518
26.63645,48.15094,286.2231
24.11428,49.25315,289.3446
21.53902,50.2961,292.8119
18.91607,51.27614,296.6196
16.25232,52.19049,300.7616
13.55504,53.03675,305.2308
10.83304,53.81348,310.0195
8.09547,54.51981,315.1196
5.3526,55.15563,320.5222
2.61486,55.72142,326.218
359.89306,56.2183,332.1977
357.19799,56.64803,338.4513
354.54005,57.01274,344.9691
351.92949,57.31492,351.7407
349.37561,57.55761,358.7561
346.88725,57.74406,366.0049
344.47181,57.8774,373.4768
342.13619,57.96112,381.1615
339.88578,57.99875,389.0489
337.72537,57.99357,397.1285
335.65818,57.94903,405.3905
333.68716,57.86819,413.8245
331.81362,57.75418,422.4209
330.03897,57.60967,431.1696
328.36314,57.4375,440.0612
326.78618,57.23985,449.0862
325.30681,57.01905,458.2352
323.92408,56.77706,467.4992
322.63628,56.51555,476.8696
321.44145,56.23616,486.3378
320.3379,55.94029,495.8959
319.32312,55.62902,505.536
318.39484,55.30341,515.2511
317.55029,54.96451,525.0343
316.78717,54.61288,534.8796
316.10258,54.2493,544.7815
315.49385,53.87424,554.7353
314.95805,53.48828,564.7367
314.49225,53.09183,574.7827
314.09342,52.68524,584.8708
313.75829,52.26897,594.9995
313.48389,51.84342,605.1681
313.26668,51.40901,615.377
313.10309,50.96619,625.6273
312.98949,50.51562,635.9209
312.92234,50.05792,646.2609
312.8974,49.59396,656.6505
312.91056,49.12456,667.0937
312.95769,48.65099,677.595
313.0343,48.1744,688.1591
313.13579,47.6965,698.7904
313.25742,47.21888,709.4932
313.39433,46.74349,720.2714
313.54147,46.27264,731.1278
313.69392,45.80856,742.0644
313.8462,45.35398,753.0819
313.99321,44.91167,764.1792
314.12992,44.48461,775.3539
314.25095,44.07586,786.6018
314.35113,43.68856,797.917
314.42549,43.32594,809.2923
314.46944,42.99103,820.7194
314.47804,42.68681,832.189
314.44728,42.41601,843.6917
314.37336,42.18089,855.2188
314.25277,41.98339,866.7628
314.08336,41.82486,878.3179
313.86326,41.70586,889.8813
313.59175,41.62619,901.4533
313.26932,41.58482,913.0373
312.89803,41.57936,924.6405
312.4814,41.60666,936.273
312.02491,41.66222,947.9467
311.53622,41.74058,959.6747
311.02495,41.83491,971.4684
310.50295,41.93764,983.3368
309.98424,42.04033,995.2839
309.48455,42.13391,1007.3079
309.021,42.20927,1019.3999
308.61108,42.25712,1031.5454
308.27213,42.26901,1043.7255
308.01923,42.23735,1055.9202
307.86471,42.15618,1068.1134
307.81578,42.02172,1080.296
307.87402,41.83304,1092.47
308.03292,41.59258,1104.65
308.27832,41.30708,1116.86
308.58711,40.98768,1129.129
308.92883,40.65063,1141.4807
309.26674,40.31618,1153.9255
309.56032,40.008,1166.4534
309.76901,39.75103,1179.0342
309.85627,39.56783,1191.6266
309.79462,39.47578,1204.1956
309.57104,39.48238,1216.731
309.19269,39.58192,1229.2581
308.69123,39.75307,1241.8302
308.12557,39.95982,1254.5009
307.57783,40.15443,1267.287
307.14426,40.2848,1280.148
306.91437,40.30417,1293.0054
306.94534,40.18303,1305.8024
307.23544,39.92133,1318.5625
307.70734,39.55784,1331.3845
308.21415,39.17201,1344.3498
308.57105,38.87005,1357.4188
308.61382,38.75094,1370.4535
308.26973,38.85816,1383.3929
307.62148,39.1385,1396.3691
306.92704,39.43982,1409.5261
306.54059,39.5679,1422.7511
306.71037,39.39161,1435.8456
307.34611,38.95606,1448.949
307.97006,38.52114,1462.2726
308.00656,38.42172,1475.5584
307.30177,38.74701,1488.7292
113.46407,-5.91546,1371.2111
113.52866,-5.90865,1365.8795
113.59299,-5.90117,1360.5271
113.65712,-5.89288,1355.1538
113.72092,-5.88396,1349.7593
113.78437,-5.8742,1344.3439
113.84745,-5.86373,1338.9071
113.91014,-5.85255,1333.449
113.97244,-5.84065,1327.9693
114.03428,-5.82809,1322.4678
114.09568,-5.81474,1316.9446
114.15639,-5.80073,1311.3994
114.21671,-5.78602,1305.8321
114.27634,-5.77065,1300.2426
114.33541,-5.75467,1294.6304
114.39364,-5.73799,1288.9957
114.45127,-5.72062,1283.3381
114.50811,-5.70265,1277.6576
114.56408,-5.68412,1271.9538
114.61922,-5.6649,1266.2267
114.67348,-5.64513,1260.4759
114.72674,-5.62476,1254.7014
114.77898,-5.60381,1248.9029
114.83013,-5.58231,1243.0801
114.88018,-5.56027,1237.2329
114.92896,-5.53778,1231.361
114.9766,-5.51466,1225.4641
115.02278,-5.49119,1219.5422
115.06774,-5.46715,1213.5949
115.11116,-5.4428,1207.622
115.15303,-5.41793,1201.6231
115.19341,-5.39263,1195.5982
115.23198,-5.36695,1189.5469
115.26897,-5.34088,1183.469
115.30406,-5.31449,1177.3642
115.33726,-5.28777,1171.2322
115.36847,-5.26077,1165.073
115.3977,-5.23349,1158.886
115.42473,-5.20594,1152.6713
115.44956,-5.17812,1146.4284
115.47209,-5.15008,1140.157
115.49228,-5.12195,1133.8571
115.50983,-5.09357,1127.5283
115.52491,-5.06506,1121.1703
115.53729,-5.03644,1114.7832
115.54677,-5.00771,1108.3665
115.55351,-4.979,1101.92
115.5572,-4.95014,1095.4437
115.5579,-4.92122,1088.9372
115.55532,-4.89238,1082.4004
115.54949,-4.86362,1075.8333
115.54029,-4.83477,1069.2355
115.52757,-4.80614,1062.6071
115.51117,-4.77747,1055.9479
115.49121,-4.74894,1049.2578
115.46735,-4.72059,1042.5368
115.43948,-4.69239,1035.7848
115.40767,-4.66428,1029.0018
115.37153,-4.63637,1022.1878
115.33128,-4.60866,1015.343
115.28652,-4.58123,1008.4672
115.23729,-4.55395,1001.5607
115.18351,-4.52687,994.6235
115.12491,-4.50012,987.6558
115.06144,-4.47362,980.6579
114.99306,-4.44728,973.6299
114.91949,-4.42122,966.5721
114.84089,-4.3955,959.4847
114.75683,-4.36997,952.3682
114.66732,-4.34465,945.223
114.57241,-4.3196,938.0493
114.47174,-4.2948,930.8477
114.3653,-4.27023,923.6187
114.25305,-4.2458,916.3627
114.13477,-4.22152,909.0805
114.01036,-4.19741,901.7725
113.87974,-4.17353,894.4394
113.74277,-4.1496,887.0819
113.59945,-4.12584,879.7008
113.44954,-4.10201,872.2967
113.29306,-4.07812,864.8707
113.12978,-4.05416,857.4233
112.95969,-4.03011,849.9555
112.78271,-4.0058,842.4683
112.59865,-3.98131,834.9627
112.40742,-3.95645,827.4395
112.20898,-3.93113,819.8998
112.00322,-3.90537,812.3445
111.79008,-3.87899,804.7748
111.56953,-3.85198,797.1919
111.34127,-3.82416,789.5968
111.10538,-3.79547,781.9906
110.86173,-3.76586,774.3745
110.61018,-3.73504,766.7497
110.35078,-3.7031,759.1174
110.08326,-3.66972,751.4788
109.8077,-3.63484,743.8351
109.52406,-3.59837,736.1877
109.23212,-3.56006,728.5375
108.93178,-3.51974,720.8861
108.62309,-3.47725,713.2347
108.306,-3.43251,705.5845
107.98017,-3.38524,697.9368
107.64585,-3.3353,690.2928
107.30269,-3.28242,682.6538
106.95083,-3.22641,675.0212
106.59005,-3.16704,667.3962
106.22035,-3.1041,659.78
105.84154,-3.03723,652.174
105.45364,-2.96642,644.5792
105.05651,-2.8912,636.9972
104.65003,-2.8113,629.4292
104.23419,-2.72652,621.8763
103.80892,-2.63645,614.3399
103.37398,-2.5409,606.821
102.92939,-2.43943,599.3213
102.47502,-2.33182,591.8417
102.01072,-2.21759,584.3837
101.53634,-2.09642,576.9484
101.05186,-1.96791,569.5372
100.55716,-1.83161,562.1513
100.05196,-1.68726,554.7921
99.53627,-1.53427,547.4609
99.00994,-1.3722,540.159
98.4727,-1.20059,532.8878
97.9244,-1.01906,525.6487
97.36494,-0.82685,518.4432
96.79413,-0.62372,511.2728
96.2117,-0.4089,504.139
95.61754,-0.1819,497.0433
95.01129,0.05795,489.9875
94.39286,0.31126,482.9733
93.762,0.57862,476.0024
93.11829,0.86075,469.0768
92.46167,1.15846,462.1984
91.79163,1.47227,455.3693
91.108,1.80311,448.5918
90.4104,2.15178,441.8682
89.69847,2.51894,435.2009
88.97181,2.90569,428.5925
88.23008,3.31269,422.0458
87.47276,3.74102,415.5639
86.69951,4.19155,409.1499
85.90974,4.66519,402.8071
85.10301,5.16291,396.5392
84.27873,5.68594,390.3499
83.4364,6.23512,384.2435
82.57521,6.81151,378.2242
81.69472,7.4162,372.2968
80.79409,8.05037,366.4663
79.87258,8.71493,360.7378
78.92946,9.41105,355.1172
77.96371,10.13966,349.6105
76.97462,10.90199,344.2241
75.96111,11.69869,338.9648
74.92225,12.53092,333.8399
73.85686,13.39941,328.8568
72.76369,14.30488,324.0239
71.64168,15.24806,319.3495
70.4894,16.22917,314.8427
69.30552,17.24868,310.5126
68.08853,18.30661,306.3691
66.83685,19.40281,302.4222
65.54878,20.5369,298.6826
64.2227,21.70801,295.1607
62.85671,22.91521,291.8677
61.44888,24.15701,288.8146
59.99724,25.43157,286.0129
58.49975,26.73657,283.4736
56.95426,28.06934,281.2081
55.35852,29.42682,279.2272
53.71037,30.80517,277.5415
52.00755,32.20048,276.1615
50.24796,33.60802,275.0965
48.42927,35.02285,274.3556
46.54948,36.4398,273.947
44.60684,37.85296,273.8778
42.59957,39.25646,274.1541
40.52635,40.64435,274.7813
38.38614,42.01026,275.763
36.17852,43.34796,277.102
33.90355,44.65135,278.7996
31.56189,45.91463,280.856
29.15523,47.13206,283.2703
26.686,48.29839,286.0401
24.15759,49.40871,289.1621
21.5745,50.45894,292.6317
18.94218,51.44526,296.4434
16.26765,52.36484,300.5911
13.55831,53.21534,305.0674
10.82318,53.99519,309.8647
8.07167,54.7034,314.9745
5.31431,55.34005,320.3878
2.56184,55.90552,326.0952
359.82536,56.40108,332.0872
357.11598,56.82851,338.3536
354.44446,57.18989,344.8844
351.82119,57.48805,351.6694
349.25583,57.72591,358.698
346.75744,57.90679,365.9599
344.33348,58.03406,373.4445
341.99096,58.11128,381.1415
339.73537,58.14205,389.0405
337.57142,58.12978,397.131
335.50247,58.07789,405.403
333.53124,57.98966,413.8462
331.65918,57.86807,422.4507
329.88733,57.71609,431.2064
328.21577,57.53639,440.1039
326.6441,57.33142,449.1334
325.17106,57.10341,458.2859
323.79571,56.85428,467.5521
322.51615,56.58575,476.9235
321.3302,56.29953,486.3916
320.23607,55.99701,495.9483
319.23106,55.67932,505.5862
318.3128,55.3475,515.298
317.47873,55.00244,525.077
316.72595,54.64496,534.9174
316.05178,54.27568,544.8138
315.45338,53.89512,554.7616
314.92777,53.50384,564.7568
314.47199,53.10222,574.7964
314.08271,52.69072,584.878
313.75679,52.26974,595.0005
313.4911,51.8397,605.1633
313.2821,51.40103,615.3669
313.12622,50.95415,625.6125
313.01969,50.49977,635.9023
312.95875,50.03865,646.2393
312.93953,49.57144,656.6269
312.95757,49.09916,667.0691
313.00889,48.62301,677.5706
313.08877,48.14428,688.1358
313.19277,47.66459,698.7692
313.31618,47.18556,709.4749
313.45393,46.70926,720.2568
313.60123,46.23787,731.1174
313.75298,45.77378,742.0585
313.90382,45.31964,753.0805
314.04869,44.87823,764.1822
314.18246,44.4526,775.3609
314.29989,44.04575,786.6121
314.39582,43.66082,797.9298
314.46551,43.30091,809.3066
314.50416,42.96919,820.734
314.50702,42.66849,832.2029
314.47029,42.40141,843.7038
314.39006,42.17028,855.2282
314.2631,41.97683,866.7688
314.08714,41.82247,878.3202
313.8606,41.70754,889.8798
313.58294,41.63173,901.4482
313.25464,41.59398,913.0294
312.87793,41.59178,924.6309
312.45666,41.62179,936.2628
311.99618,41.67958,947.9373
311.5046,41.75944,959.6672
310.99156,41.85456,971.4637
310.46902,41.95732,983.3357
309.95106,42.0593,995.2862
309.45365,42.15135,1007.3132
308.99371,42.22448,1019.4071
308.58865,42.26948,1031.5531
308.25572,42.27799,1043.7321
308.00965,42.24256,1055.9245
307.86242,42.15742,1068.1144
307.82078,42.019,1080.2937
307.88593,41.82654,1092.465
308.05069,41.58281,1104.6438
308.30047,41.29476,1116.8545
308.61175,40.97382,1129.1256
308.9539,40.63633,1141.4806
309.28994,40.30277,1153.9286
309.57952,39.99678,1166.4584
309.78233,39.74318,1179.039
309.86224,39.56429,1191.6292
309.79267,39.47693,1204.1948
309.56146,39.48802,1216.7273
309.17685,39.59115,1229.2537
308.67143,39.76444,1241.8276
308.10499,39.97145,1254.5017
307.56037,40.16413,1267.2905
307.13331,40.29082,1280.1516
306.91224,40.30534,1293.0062
306.95268,40.179,1305.7998
307.25024,39.91313,1318.559
307.72535,39.5477,1331.3837
308.22991,39.16297,1344.3525
308.57929,38.86527,1357.4216
308.61166,38.75219,1370.4527
308.25806,38.86488,1383.3899
307.60523,39.14769,1396.3687
306.9143,39.44687,1409.5289
306.53869,39.56894,1422.7517
306.72048,39.38604,1435.843
307.3611,38.94762,1448.9491
307.97851,38.51628,1462.275
308.00121,38.4248,1475.5567
307.28774,38.75492,1488.7286
113.44397,-5.92621,1371.1479
113.50758,-5.91993,1365.8128
113.57095,-5.91297,1360.4567
113.63393,-5.9053,1355.0797
113.69667,-5.89696,1349.6815
113.75906,-5.88777,1344.2621
113.82099,-5.87792,1338.8214
113.88262,-5.86731,1333.3591
113.94369,-5.85608,1327.8752
114.00438,-5.84415,1322.3695
114.06446,-5.83151,1316.8418
114.12402,-5.81812,1311.2921
114.18302,-5.80412,1305.7201
114.24132,-5.78947,1300.1257
114.29907,-5.77421,1294.5087
114.35607,-5.75821,1288.869
114.41228,-5.7416,1283.2063
114.46763,-5.72444,1277.5206
114.52227,-5.70663,1271.8115
114.57591,-5.68822,1266.079
114.62868,-5.66927,1260.3226
114.68035,-5.64976,1254.5424
114.73101,-5.62967,1248.7382
114.78057,-5.60903,1242.9095
114.82904,-5.58785,1237.0563
114.87614,-5.56627,1231.1783
114.92202,-5.54412,1225.2753
114.96662,-5.52151,1219.3471
115.00972,-5.49847,1213.3935
115.05138,-5.47508,1207.4142
115.09149,-5.45117,1201.4088
115.12993,-5.42692,1195.3773
115.16674,-5.4022,1189.3194
115.2017,-5.37723,1183.2348
115.23485,-5.35189,1177.1232
115.26611,-5.32622,1170.9844
115.2953,-5.30032,1164.8183
115.32251,-5.27414,1158.6244
115.34751,-5.24769,1152.4027
115.37013,-5.22106,1146.1529
115.39055,-5.19416,1139.8746
115.40854,-5.16723,1133.5676
115.42389,-5.14004,1127.2319
115.43667,-5.11277,1120.867
115.44677,-5.08539,1114.473
115.45404,-5.05785,1108.0494
115.4584,-5.03042,1101.5961
115.45971,-5.00284,1095.113
115.45793,-4.97525,1088.5999
115.45289,-4.94774,1082.0565
115.44467,-4.92026,1075.4829
115.43292,-4.89278,1068.8788
115.41763,-4.86552,1062.2442
115.39877,-4.83817,1055.5789
115.37606,-4.81109,1048.8829
115.34955,-4.78416,1042.1562
115.31911,-4.75732,1035.3986
115.28456,-4.73067,1028.6104
115.24577,-4.70417,1021.7913
115.20269,-4.67795,1014.9417
115.15527,-4.65193,1008.0614
115.10321,-4.62615,1001.1506
115.0466,-4.60056,994.2095
114.98516,-4.5753,987.2382
114.91885,-4.55029,980.237
114.84754,-4.52547,973.2061
114.77114,-4.5009,966.1457
114.6896,-4.4767,959.0562
114.60261,-4.45269,951.938
114.51026,-4.42884,944.7914
114.41232,-4.40536,937.6169
114.30871,-4.38206,930.4149
114.19925,-4.35905,923.1859
114.08397,-4.33617,915.9305
113.96265,-4.31343,908.6494
113.8353,-4.29083,901.343
113.70174,-4.26844,894.0121
113.56172,-4.24604,886.6572
113.41545,-4.22376,879.2793
113.26251,-4.20146,871.8791
113.10298,-4.17909,864.4574
112.93674,-4.1566,857.015
112.7637,-4.13402,849.5527
112.58366,-4.11122,842.0717
112.39672,-4.08814,834.5728
112.20253,-4.06473,827.057
112.0012,-4.0408,819.5252
111.79257,-4.01644,811.9785
111.57654,-3.99145,804.418
111.3531,-3.96583,796.8448
111.12204,-3.93935,789.26
110.88344,-3.91195,781.6648
110.63708,-3.88361,774.0602
110.38282,-3.85407,766.4475
110.12079,-3.82336,758.8278
109.85072,-3.79116,751.2024
109.57262,-3.75746,743.5724
109.28644,-3.72215,735.9392
108.99213,-3.68492,728.3037
108.68942,-3.64567,720.6675
108.37845,-3.60421,713.0317
108.05909,-3.56049,705.3976
107.73116,-3.51416,697.7663
107.39474,-3.46514,690.1391
107.04966,-3.4131,682.5173
106.6958,-3.35797,674.9022
106.33327,-3.29935,667.295
105.96183,-3.23716,659.6968
105.58138,-3.171,652.109
105.19201,-3.10081,644.5327
104.79342,-3.02621,636.9693
104.38575,-2.94681,629.42
103.96872,-2.86252,621.8859
103.54235,-2.77291,614.3683
103.10651,-2.67774,606.8682
102.66119,-2.57657,599.3873
102.20618,-2.46922,591.9264
101.74135,-2.35521,584.4869
101.26671,-2.23415,577.07
100.78198,-2.10576,569.6769
100.28721,-1.96951,562.3089
99.78222,-1.82509,554.9673
99.26684,-1.672,547.6533
98.74091,-1.5098,540.3683
98.20427,-1.33801,533.1135
97.65685,-1.15618,525.8903
97.09837,-0.96365,518.7003
96.5288,-0.76009,511.5447
95.94782,-0.54477,504.4251
95.35529,-0.31723,497.3429
94.75087,-0.07677,490.3
94.13446,0.1772,483.2979
93.50582,0.44528,476.3383
92.86468,0.72828,469.4231
92.21066,1.02681,462.5544
91.54367,1.34164,455.7339
90.8632,1.6735,448.9642
90.16903,2.02328,442.2473
89.46082,2.39166,435.5857
88.73806,2.77968,428.982
88.00051,3.18804,422.4389
87.24765,3.61784,415.9594
86.47905,4.06988,409.5468
85.69431,4.54518,403.2041
84.89286,5.04468,396.9351
84.07405,5.56955,390.7436
83.23747,6.12068,384.6336
82.38237,6.6992,378.6096
81.50816,7.3061,372.6762
80.61416,7.94267,366.8383
79.69954,8.60977,361.1013
78.76348,9.30856,355.4709
77.80522,10.04009,349.9531
76.82377,10.8055,344.5544
75.81816,11.60548,339.2816
74.78743,12.44121,334.1419
73.73048,13.3135,329.143
72.64598,14.22304,324.2931
71.53277,15.17052,319.6008
70.38958,16.15632,315.0749
69.2149,17.1808,310.725
68.0073,18.24408,306.5607
66.76508,19.34597,302.5925
65.48662,20.48619,298.8308
64.17029,21.66392,295.2865
62.81399,22.87809,291.9706
61.41585,24.12733,288.8944
59.97387,25.40983,286.0696
58.4859,26.72321,283.5074
56.94976,28.06484,281.2191
55.36316,29.43165,279.2159
53.72373,30.81968,277.5086
52.02925,32.22509,276.1078
50.27747,33.64307,275.023
48.46607,35.06875,274.2635
46.59279,36.49669,273.8376
44.65587,37.92103,273.7526
42.65336,39.3358,274.0148
40.58382,40.7349,274.6296
38.44613,42.11193,275.6007
36.23972,43.4605,276.9311
33.96457,44.77444,278.6221
31.62123,46.04779,280.6737
29.21129,47.27466,283.0853
26.73719,48.44982,285.8544
24.20225,49.56809,288.9775
21.61103,50.62543,292.4501
18.96905,51.61795,296.2664
16.28339,52.54258,300.4204
13.56167,53.39703,304.9045
10.81309,54.17969,309.7108
8.04732,54.88957,314.8308
5.27515,55.52683,320.2553
2.50768,56.09178,325.9746
359.7563,56.58569,331.9792
357.03246,57.01048,338.2587
354.34721,57.36831,344.8028
351.71119,57.66214,351.6012
349.13438,57.89485,358.6431
346.62592,58.07002,365.9181
344.19352,58.19102,373.4155
341.84424,58.26154,381.1247
339.58364,58.28526,389.0353
337.41639,58.26572,397.1366
335.34594,58.20631,405.4185
333.37478,58.11052,413.8705
331.50442,57.98129,422.4829
329.7356,57.82176,431.2453
328.06842,57.63456,440.1484
326.50239,57.42213,449.1823
325.03615,57.18673,458.3378
323.6683,56.93049,467.606
322.39708,56.65497,476.9781
321.22023,56.36187,486.4457
320.13561,56.05273,496.0009
319.14055,55.72857,505.6362
318.2325,55.3905,515.3444
317.40882,55.03937,525.1191
316.66656,54.676,534.9544
316.00285,54.30105,544.8452
315.41479,53.915,554.7869
